"white","black","hispanic","poverty","density","age65plus","population2014","population2010","clinton","trump","romney","obama","asian","highschool","bachelor","income","immigrant","foreign_lang","household_size","female","age18under","landarea","veteran","county_name","fips","state_abbr"
0.958,0.004,0.018,25.2,8.4,0.196,8329,8441,0.198770491803279,0.759733606557377,0.612798264642082,0.352494577006508,0.003,0.81,0.112,31132,0.005,0.024,2.57,0.501,0.222,1003.82,710,"Shannon County",29203,"MO"
0.977,0.007,0.016,18.4,12.7,0.206,6108,6373,0.186346863468635,0.776137761377614,0.676980198019802,0.298886138613861,0.002,0.895,0.127,35938,0.01,0.028,2.31,0.503,0.231,500.86,499,"Shelby County",29205,"MO"
0.907,0.047,0.031,5.8,643.2,0.132,379493,360485,0.341957666918948,0.605970538260665,0.596626023049942,0.386848925359785,0.025,0.936,0.351,71077,0.037,0.062,2.64,0.509,0.243,560.44,27143,"St. Charles County",29183,"MO"
0.963,0.007,0.023,21.8,14.6,0.261,9457,9805,0.202159827213823,0.756155507559395,0.652615650670125,0.315607436230004,0.002,0.813,0.121,31539,0.007,0.043,2.28,0.493,0.19,669.98,1004,"St. Clair County",29185,"MO"
0.935,0.045,0.014,19.4,144.6,0.153,65960,65364,0.252893097030023,0.706765396131747,0.586454183266932,0.391190792386012,0.004,0.795,0.143,37238,0.008,0.02,2.34,0.466,0.214,451.89,6026,"St. Francois County",29187,"MO"
0.699,0.239,0.027,10.9,1967.2,0.165,1001876,998883,0.557834964934964,0.395399737434284,0.425257515801673,0.561798074063908,0.04,0.921,0.406,58910,0.067,0.087,2.43,0.526,0.223,507.8,70308,"St. Louis County",29189,"MO"
0.466,0.475,0.038,27.4,5157.5,0.114,317419,319365,0.796582498057346,0.159187774228236,0.160250823679456,0.826541963368406,0.032,0.829,0.296,34582,0.067,0.096,2.19,0.517,0.203,61.91,19347,"St. Louis city",29510,"MO"
0.962,0.009,0.01,11.9,36.4,0.173,17914,18145,0.300271899751744,0.649603972100721,0.502478314745973,0.472490706319703,0.003,0.821,0.107,48433,0.011,0.021,2.45,0.495,0.222,499.15,1673,"Ste. Genevieve County",29186,"MO"
0.97,0.012,0.017,15,36.4,0.19,29867,29968,0.14106040066275,0.834237083898177,0.738069330017099,0.245064511114566,0.003,0.798,0.133,37965,0.004,0.017,2.39,0.513,0.223,823.22,2906,"Stoddard County",29207,"MO"
0.968,0.005,0.02,17.1,69.4,0.274,31104,32202,0.174507195549643,0.795078002176805,0.737448353574559,0.245398773006135,0.004,0.849,0.152,40850,0.011,0.018,2.37,0.511,0.176,464.03,3752,"Stone County",29209,"MO"
0.96,0.017,0.176,17,10.4,0.184,6411,6714,0.211755233494364,0.758454106280193,0.620423892100193,0.34990366088632,0.004,0.821,0.12,36676,0.1,0.167,2.46,0.492,0.229,647.98,444,"Sullivan County",29211,"MO"
0.944,0.014,0.055,18.8,81.7,0.197,54230,51675,0.186631907346468,0.779520492328732,0.727184376156979,0.252776749352092,0.01,0.847,0.186,38461,0.043,0.062,2.45,0.515,0.212,632.44,5347,"Taney County",29213,"MO"
0.93,0.037,0.022,21.4,22.1,0.195,25642,26008,0.158024691358025,0.811614083219022,0.707729468599034,0.266722408026756,0.004,0.829,0.12,36082,0.007,0.021,2.58,0.479,0.214,1177.27,2703,"Texas County",29215,"MO"
0.959,0.008,0.02,21,25.6,0.177,21001,21159,0.19892723880597,0.760960820895522,0.675666157999765,0.30285244747036,0.006,0.849,0.132,38679,0.016,0.032,2.51,0.512,0.245,826.4,1561,"Vernon County",29217,"MO"
0.946,0.024,0.032,13.4,75.9,0.166,33253,32513,0.248319167829507,0.704617531396676,0.62346688470973,0.355614608885255,0.006,0.843,0.16,50830,0.021,0.037,2.57,0.501,0.244,428.6,2884,"Warren County",29219,"MO"
0.954,0.024,0.013,23.4,33.2,0.154,25077,25196,0.207565470417071,0.759456838021338,0.581244196843083,0.394846796657382,0.003,0.716,0.084,34702,0.011,0.026,2.61,0.484,0.231,759.91,2288,"Washington County",29221,"MO"
0.968,0.007,0.014,21.9,17.8,0.219,13452,13523,0.164865806901359,0.808644126873475,0.662819167541098,0.316719132563833,0.003,0.771,0.103,33159,0.003,0.01,2.37,0.502,0.208,759.18,1314,"Wayne County",29223,"MO"
0.963,0.011,0.019,18.9,61.1,0.146,36888,36202,0.190113840623128,0.768663870581186,0.69398871668504,0.285779132351988,0.003,0.847,0.15,44596,0.008,0.074,2.8,0.491,0.272,592.56,3036,"Webster County",29225,"MO"
0.976,0.008,0.013,13.2,8.1,0.243,2073,2171,0.186424474187381,0.772466539196941,0.633587786259542,0.325381679389313,0.003,0.929,0.156,39348,0.002,0.009,2.2,0.501,0.204,266.61,221,"Worth County",29227,"MO"
0.968,0.007,0.017,27.5,27.6,0.191,18291,18815,0.14419985159535,0.828963640860747,0.732905982905983,0.245475113122172,0.003,0.765,0.111,28645,0.022,0.025,2.52,0.511,0.251,681.77,1597,"Wright County",29229,"MO"
0.446,0.534,0.08,28.4,69.8,0.167,31737,32297,0.566644833797282,0.419600458490257,0.406871742162837,0.587254973937303,0.005,0.788,0.175,27381,0.044,0.05,2.54,0.495,0.212,462.41,2028,"Adams County",28001,"MS"
0.857,0.125,0.031,20.8,92.6,0.171,37380,37057,0.181584466544889,0.799472295514512,0.751055714480316,0.234913499523226,0.004,0.785,0.174,33600,0.014,0.029,2.5,0.511,0.238,400.04,2377,"Alcorn County",28003,"MS"
0.579,0.409,0.01,25.7,18,0.21,12629,13128,0.382198208445898,0.608844021043651,0.573423835008484,0.42004960187965,0.001,0.747,0.116,30750,0.004,0.013,2.49,0.514,0.211,730.1,726,"Amite County",28005,"MS"
0.564,0.423,0.02,27.7,26.6,0.195,19163,19564,0.393123446561723,0.592101629384148,0.566917101744556,0.428880682541704,0.003,0.732,0.16,31641,0.012,0.017,2.65,0.528,0.251,734.98,1408,"Attala County",28007,"MS"
0.622,0.362,0.025,24.1,21.5,0.179,8296,8730,0.428678678678679,0.560560560560561,0.497549019607843,0.49656862745098,0.001,0.73,0.099,31060,0.011,0.025,2.69,0.5,0.224,406.62,412,"Benton County",28009,"MS"
0.338,0.647,0.022,34.3,39,0.137,33768,34147,0.655443846933209,0.331306990881459,0.304811333987937,0.685369617057091,0.007,0.738,0.212,28599,0.015,0.03,2.64,0.532,0.256,876.57,1434,"Bolivar County",28011,"MS"
0.705,0.28,0.056,23.7,25.5,0.176,14745,14962,0.297207761476574,0.687805647578482,0.631436314363144,0.358680057388809,0.001,0.682,0.095,30000,0.032,0.053,2.46,0.519,0.242,586.57,805,"Calhoun County",28013,"MS"
0.647,0.34,0.013,24.4,16.9,0.21,10254,10597,0.30127970749543,0.689945155393053,0.662365951742627,0.333445040214477,0.002,0.782,0.123,31039,0.007,0.016,2.72,0.49,0.198,628.24,466,"Carroll County",28015,"MS"
0.542,0.439,0.039,25.3,34.7,0.156,17313,17392,0.462484157160963,0.523067173637516,0.471273393534878,0.512236618243685,0.004,0.72,0.1,31061,0.015,0.034,2.58,0.519,0.25,501.78,657,"Chickasaw County",28017,"MS"
0.686,0.295,0.013,24.1,20.4,0.192,8294,8548,0.298009950248756,0.687313432835821,0.658435144268261,0.333506628541721,0.003,0.783,0.126,29876,0.001,0.007,2.43,0.516,0.225,418.18,632,"Choctaw County",28019,"MS"
0.143,0.841,0.012,33.1,19.7,0.143,9080,9598,0.854096140825999,0.140148950575491,0.115633320654241,0.881133510840624,0.007,0.809,0.186,23689,0.008,0.015,2.84,0.525,0.219,487.41,341,"Claiborne County",28021,"MS"
0.644,0.342,0.011,23.4,24.2,0.185,16299,16732,0.331388564760793,0.659665499805523,0.613279622169746,0.374357549659675,0.002,0.77,0.117,31362,0.003,0.008,2.62,0.527,0.231,691.55,1359,"Clarke County",28023,"MS"
0.402,0.586,0.014,26.4,50.3,0.163,20225,20634,0.571787148594378,0.415261044176707,0.386685992338751,0.606688062946475,0.002,0.791,0.179,30764,0.005,0.019,2.61,0.53,0.242,410.08,1220,"Clay County",28025,"MS"
0.235,0.749,0.015,38.2,47.3,0.133,24807,26151,0.715664272890485,0.27221723518851,0.246366203074349,0.749137300010457,0.007,0.766,0.175,26407,0.005,0.012,2.66,0.539,0.276,552.44,1198,"Coahoma County",28027,"MS"
0.471,0.514,0.028,26.3,37.9,0.154,28797,29449,0.520997816227112,0.468335293129515,0.439470850638363,0.553837871096754,0.004,0.796,0.135,35421,0.023,0.036,2.83,0.516,0.236,777.24,1785,"Copiah County",28029,"MS"
0.626,0.359,0.021,29.9,47.3,0.17,19442,19571,0.371672354948805,0.616951080773606,0.577583378895571,0.415527610716238,0.003,0.765,0.142,33381,0.003,0.01,2.73,0.511,0.248,413.79,1460,"Covington County",28031,"MS"
0.719,0.249,0.049,9.8,338.7,0.118,170913,161264,0.310705694917372,0.658445534347568,0.662215350014057,0.327663761596851,0.014,0.886,0.216,58505,0.036,0.053,2.82,0.515,0.267,476.15,11011,"DeSoto County",28033,"MS"
0.6,0.37,0.032,27.6,160.7,0.127,76330,74932,0.413099252309046,0.555233836680839,0.551980999676131,0.434668393968837,0.011,0.838,0.27,36726,0.028,0.042,2.58,0.522,0.231,466.31,5360,"Forrest County",28035,"MS"
0.632,0.355,0.008,23,14.4,0.178,7833,8118,0.34866082009955,0.636406731452951,0.608822867431915,0.383974791807337,0.001,0.811,0.113,32372,0.003,0.011,2.39,0.512,0.245,563.78,589,"Franklin County",28037,"MS"
0.898,0.085,0.022,18.6,47.2,0.145,23303,22579,0.103041399654155,0.880073237717425,0.850091593730918,0.137594138001221,0.003,0.838,0.103,43958,0.018,0.021,2.83,0.495,0.262,478.71,1630,"George County",28039,"MS"
0.715,0.272,0.01,18.2,20.2,0.129,14326,14395,0.179530516431925,0.809201877934272,0.764994086838993,0.223855380976516,0.001,0.757,0.078,36888,0.008,0.026,2.74,0.405,0.2,712.76,1153,"Greene County",28041,"MS"
0.56,0.424,0.012,21.9,51.9,0.166,21666,21906,0.420034476153993,0.568856540892549,0.528268551236749,0.466342756183746,0.004,0.784,0.147,34129,0.004,0.009,2.69,0.527,0.237,422.11,1095,"Grenada County",28043,"MS"
0.878,0.084,0.036,18.7,92.7,0.173,45949,44014,0.189530170691328,0.783239139121996,0.755389766786113,0.227868178346942,0.011,0.854,0.22,44522,0.036,0.052,2.43,0.509,0.221,473.75,4397,"Hancock County",28045,"MS"
0.698,0.24,0.054,19.9,326,0.132,199058,187105,0.333123912623236,0.639699722920291,0.627349761371384,0.361059705853706,0.03,0.856,0.207,43124,0.045,0.067,2.57,0.504,0.243,573.99,22647,"Harrison County",28047,"MS"
0.273,0.708,0.016,25.3,282,0.121,243729,245365,0.709251005069044,0.27223169026394,0.270895851043128,0.722170444187261,0.008,0.851,0.274,37626,0.019,0.031,2.71,0.532,0.252,869.74,14001,"Hinds County",28049,"MS"
0.166,0.822,0.009,43.5,25.4,0.135,18459,19478,0.826117814052519,0.163378282469837,0.156513125309559,0.838905398712234,0.005,0.714,0.127,22325,0.002,0.006,2.81,0.522,0.268,756.7,574,"Holmes County",28051,"MS"
0.235,0.75,0.025,44.9,22.4,0.142,8741,9375,0.736871353153654,0.256737982772992,0.238562820798929,0.758536041062263,0.004,0.641,0.109,23600,0.008,0.008,2.95,0.529,0.274,418.49,499,"Humphreys County",28053,"MS"
0.35,0.639,0.009,32.5,3.4,0.137,1397,1406,0.565092989985694,0.426323319027182,0.383735705209657,0.60864040660737,0.006,0.564,0.053,24767,0,0.001,2.38,0.406,0.15,413.05,85,"Issaquena County",28055,"MS"
0.919,0.068,0.014,15.7,43.9,0.174,23527,23401,0.114178949553664,0.870354992734067,0.793332569595601,0.183182495131172,0.003,0.767,0.135,36073,0.002,0.022,2.53,0.509,0.219,532.79,1526,"Itawamba County",28057,"MS"
0.733,0.221,0.055,15.9,193.2,0.142,141137,139668,0.287847795007148,0.686330144066865,0.674822479204707,0.31349158044228,0.023,0.863,0.196,48943,0.035,0.064,2.77,0.509,0.242,722.75,14074,"Jackson County",28059,"MS"
0.464,0.524,0.012,22.1,25.2,0.18,16601,17062,0.515706188001889,0.476145488899386,0.448929336188437,0.545717344753747,0.002,0.766,0.129,31170,0.006,0.011,2.38,0.513,0.235,676.24,1001,"Jasper County",28061,"MS"
0.141,0.851,0.005,40,14.9,0.139,7599,7732,0.864731795802021,0.126716766001555,0.109031115608399,0.887427270427523,0,0.797,0.199,26028,0,0.004,2.84,0.502,0.232,519.93,304,"Jefferson County",28063,"MS"
0.387,0.599,0.012,27,30.6,0.193,11822,12480,0.596440596440596,0.395382395382395,0.368540344514959,0.6186158960411,0.002,0.78,0.144,27186,0.008,0.012,2.48,0.524,0.21,408.44,600,"Jefferson Davis County",28065,"MS"
0.687,0.293,0.043,23,97.5,0.155,68290,67761,0.274265486725664,0.710654867256637,0.686963179972035,0.304480990745056,0.005,0.787,0.168,38074,0.032,0.053,2.69,0.514,0.256,694.8,4596,"Jones County",28067,"MS"
0.351,0.604,0.008,33.3,13.6,0.172,10163,10461,0.609398577279586,0.383272256951929,0.354117181314331,0.641132224861441,0.002,0.759,0.104,29003,0.008,0.038,2.64,0.498,0.208,766.18,579,"Kemper County",28069,"MS"
0.72,0.237,0.023,25.6,75,0.113,52930,47359,0.405661337949292,0.553507789430812,0.568436972834623,0.412890465941481,0.026,0.863,0.372,43328,0.029,0.046,2.77,0.512,0.181,631.71,2287,"Lafayette County",28071,"MS"
0.764,0.206,0.025,17.4,112,0.116,60099,55675,0.208610777947806,0.764837255469622,0.766988586479368,0.221115013169447,0.013,0.903,0.331,51154,0.022,0.033,2.6,0.518,0.258,497.06,3884,"Lamar County",28073,"MS"
0.548,0.429,0.022,24.1,114.1,0.151,79739,80261,0.376635481755101,0.606690371802396,0.573329361533115,0.418429153013603,0.008,0.841,0.189,36203,0.018,0.031,2.56,0.516,0.24,703.63,6565,"Lauderdale County",28075,"MS"
0.67,0.314,0.019,18.8,30,0.162,12502,12929,0.344604202875652,0.643387580976458,0.630771567436209,0.363608748481166,0.003,0.823,0.129,38393,0.002,0.013,2.63,0.51,0.24,430.67,1067,"Lawrence County",28077,"MS"
0.5,0.419,0.042,27.7,40.8,0.144,23193,23803,0.42425320056899,0.566026552868658,0.540714556242899,0.454361823002146,0.003,0.749,0.107,32521,0.025,0.061,2.77,0.479,0.28,583,1334,"Leake County",28079,"MS"
0.69,0.287,0.025,18.3,184.3,0.143,85246,82910,0.301338587602427,0.678520047538625,0.640339900474347,0.350464162034747,0.008,0.829,0.218,42074,0.02,0.044,2.59,0.522,0.258,449.95,5227,"Lee County",28081,"MS"
0.255,0.727,0.025,40.4,54.5,0.126,31422,32317,0.697992891490696,0.28820823750784,0.268534482758621,0.726120689655172,0.007,0.732,0.19,24480,0.031,0.034,2.77,0.519,0.27,592.54,1052,"Leflore County",28083,"MS"
0.677,0.31,0.011,23.5,59.5,0.156,34775,34869,0.293424603435793,0.69439873626012,0.652520450255191,0.341117248129763,0.004,0.828,0.168,36498,0.008,0.02,2.62,0.522,0.247,586.12,2037,"Lincoln County",28085,"MS"
0.539,0.44,0.019,25.4,118.3,0.144,59730,59779,0.459246588965353,0.522057361072437,0.502512766474832,0.487841452541136,0.007,0.82,0.214,37868,0.019,0.041,2.51,0.524,0.241,505.51,5251,"Lowndes County",28087,"MS"
0.581,0.383,0.028,12.7,133.2,0.123,101688,95203,0.407520866631149,0.568438110459954,0.575074136087632,0.418026668818462,0.024,0.892,0.458,59904,0.04,0.058,2.63,0.521,0.256,714.51,5516,"Madison County",28089,"MS"
0.66,0.324,0.014,28.2,49.9,0.166,25868,27081,0.312155903172245,0.672638294153631,0.644687981161127,0.3471605832805,0.003,0.743,0.132,29400,0.003,0.014,2.58,0.517,0.242,542.38,1646,"Marion County",28091,"MS"
0.509,0.476,0.033,22.2,52.6,0.15,36234,37139,0.54048169819023,0.443937950741597,0.39923177002664,0.593581562480639,0.003,0.739,0.112,36022,0.015,0.028,2.67,0.506,0.221,706.19,2207,"Marshall County",28093,"MS"
0.678,0.308,0.011,21.6,48.3,0.176,36003,36989,0.347569862492871,0.640453710157785,0.575436297575794,0.41634403478468,0.002,0.767,0.131,36308,0.003,0.013,2.6,0.52,0.23,765.09,2385,"Monroe County",28095,"MS"
0.532,0.455,0.012,31.1,26.8,0.19,10400,10925,0.42647765497357,0.560788082652571,0.529020178905762,0.467027251924277,0.003,0.727,0.131,30466,0.001,0.003,2.51,0.522,0.229,406.98,767,"Montgomery County",28097,"MS"
0.604,0.212,0.02,24.1,52.1,0.147,29465,29673,0.255604521939069,0.729354282429584,0.713682277318641,0.278236914600551,0.004,0.772,0.126,37050,0.011,0.111,2.69,0.522,0.281,570.14,1721,"Neshoba County",28099,"MS"
0.634,0.303,0.017,18.6,37.6,0.162,21832,21720,0.296602280660926,0.689899930183849,0.65372275694214,0.339528708927979,0.004,0.833,0.147,39190,0.01,0.044,2.64,0.52,0.254,578.1,1839,"Newton County",28101,"MS"
0.269,0.717,0.011,34.6,16.6,0.157,11115,11545,0.781870711448176,0.213253882267967,0.211526181353768,0.78544061302682,0.003,0.655,0.112,24338,0.012,0.025,2.66,0.519,0.253,695.14,379,"Noxubee County",28103,"MS"
0.582,0.372,0.017,33.7,104,0.103,49414,47671,0.486099931892762,0.474955111138629,0.482969814386601,0.501843634772827,0.032,0.864,0.426,30987,0.037,0.055,2.42,0.504,0.18,458.2,2216,"Oktibbeha County",28105,"MS"
0.487,0.497,0.018,25.3,50.7,0.142,34444,34699,0.491450114447287,0.496229971724788,0.453405443955783,0.539581599904909,0.002,0.758,0.143,35715,0.002,0.005,2.86,0.517,0.259,685.14,1901,"Panola County",28107,"MS"
0.844,0.128,0.03,22.2,68.9,0.172,55224,55747,0.154501667284179,0.821997565235802,0.794262212859866,0.191242852843816,0.005,0.832,0.132,42510,0.017,0.022,2.65,0.505,0.233,810.86,4982,"Pearl River County",28109,"MS"
0.779,0.202,0.013,21,18.9,0.172,12227,12250,0.22459499263623,0.761229749631811,0.722827998593035,0.267147379528667,0.002,0.8,0.082,36124,0.003,0.007,2.69,0.514,0.236,647.25,917,"Perry County",28111,"MS"
0.457,0.525,0.013,27.5,98.8,0.156,40058,40407,0.488453911597262,0.495618243459349,0.458201847495553,0.533822938780194,0.006,0.782,0.158,34841,0.012,0.027,2.7,0.526,0.266,409.02,2235,"Pike County",28113,"MS"
0.822,0.156,0.063,14,60.2,0.139,30950,29957,0.179747692828719,0.799424265515198,0.76149983803045,0.225542597991578,0.003,0.764,0.12,39899,0.025,0.051,3.01,0.504,0.266,497.69,1528,"Pontotoc County",28115,"MS"
0.842,0.142,0.013,24.2,60.9,0.17,25428,25276,0.209401276466417,0.774693546753115,0.7051729293332,0.280773447622845,0.002,0.727,0.114,32503,0.002,0.014,2.53,0.508,0.229,414.98,1133,"Prentiss County",28117,"MS"
0.29,0.691,0.01,40.7,20.3,0.15,7678,8223,0.686847599164927,0.297643900984193,0.280472480522744,0.712993214375471,0.003,0.68,0.137,22863,0.01,0.027,2.53,0.521,0.249,405.01,483,"Quitman County",28119,"MS"
0.772,0.202,0.026,11.5,182.6,0.133,148070,142061,0.223955277397484,0.752461047004368,0.753898238874963,0.234789543930466,0.012,0.889,0.285,57380,0.024,0.042,2.6,0.517,0.243,775.49,9765,"Rankin County",28121,"MS"
0.59,0.381,0.107,24.7,46.4,0.137,28461,28264,0.405290361812101,0.581939799331104,0.54119425547997,0.451058201058201,0.005,0.723,0.096,34534,0.071,0.092,2.88,0.512,0.266,609.19,1264,"Scott County",28123,"MS"
0.292,0.696,0.017,31.2,11.4,0.161,4647,4916,0.669781931464174,0.321391484942887,0.298937112488928,0.695748449955713,0.003,0.773,0.211,35125,0.002,0.009,2.75,0.538,0.254,431.72,294,"Sharkey County",28125,"MS"
0.626,0.357,0.016,22.6,46.7,0.156,27463,27502,0.339085494043448,0.64759985984583,0.60609029308515,0.385582496530329,0.004,0.783,0.147,38362,0.015,0.022,2.72,0.513,0.253,589.16,1709,"Simpson County",28127,"MS"
0.755,0.236,0.015,23.6,25.9,0.172,16188,16489,0.21148755955532,0.77779248279513,0.746882331151994,0.244351154463514,0.001,0.808,0.132,34753,0.006,0.015,2.6,0.519,0.244,636.25,948,"Smith County",28129,"MS"
0.782,0.198,0.017,18,39.9,0.143,17875,17786,0.219849246231156,0.7553391959799,0.721994134897361,0.263049853372434,0.003,0.845,0.136,42963,0.009,0.015,2.88,0.501,0.224,445.49,1520,"Stone County",28131,"MS"
0.258,0.73,0.015,36.1,42.2,0.116,27496,29450,0.697427174144163,0.294280246651074,0.264392905866303,0.726603001364256,0.004,0.702,0.13,26619,0.007,0.024,2.92,0.472,0.233,697.75,1321,"Sunflower County",28133,"MS"
0.413,0.564,0.062,30.2,23.8,0.135,14761,15378,0.568483816013629,0.419420783645656,0.38975326104039,0.603174603174603,0.009,0.657,0.085,29853,0.049,0.106,2.58,0.443,0.204,645.29,640,"Tallahatchie County",28135,"MS"
0.667,0.313,0.025,18.5,71.4,0.15,28204,28882,0.334006497497585,0.648432698217578,0.586073500967118,0.40196940390364,0.003,0.799,0.154,41494,0.015,0.025,2.73,0.517,0.242,404.76,1585,"Tate County",28137,"MS"
0.813,0.167,0.048,25.5,48.6,0.158,22039,22232,0.197746910204528,0.785518976265996,0.735457371225577,0.250222024866785,0.002,0.758,0.103,34636,0.016,0.046,2.56,0.508,0.246,457.82,1274,"Tippah County",28139,"MS"
0.957,0.028,0.026,17.6,46.2,0.196,19420,19596,0.11913357400722,0.856438026474128,0.773248407643312,0.206751592356688,0.002,0.768,0.113,32592,0.02,0.037,2.52,0.518,0.22,424.25,1546,"Tishomingo County",28141,"MS"
0.222,0.756,0.024,30.3,23.7,0.102,10598,10778,0.744152468957551,0.242564250649726,0.203425621773815,0.790943219145941,0.009,0.768,0.154,31446,0.038,0.047,2.53,0.529,0.303,454.67,522,"Tunica County",28143,"MS"
0.828,0.151,0.046,23.5,65.3,0.157,28097,27134,0.173114119922631,0.805433444698435,0.749010522251183,0.239501882421083,0.003,0.761,0.148,38373,0.032,0.047,2.62,0.512,0.252,415.6,1681,"Union County",28145,"MS"
0.542,0.438,0.018,25.3,38.2,0.177,14859,15443,0.418852597732273,0.57099339989846,0.536650615302301,0.452915997859818,0.002,0.748,0.126,31090,0.006,0.021,2.68,0.519,0.246,403.94,701,"Walthall County",28147,"MS"
0.496,0.482,0.02,24.4,82.9,0.146,47983,48773,0.465795373762782,0.515120030622847,0.483298162540532,0.509496114056308,0.009,0.834,0.247,41025,0.016,0.031,2.6,0.524,0.248,588.5,2786,"Warren County",28149,"MS"
0.27,0.714,0.013,37.3,70.6,0.136,48958,51135,0.675794386109395,0.311646420973166,0.284180428313007,0.711209663301628,0.007,0.755,0.187,28093,0.013,0.033,2.75,0.532,0.265,724.74,2820,"Washington County",28151,"MS"
0.592,0.394,0.015,28.4,25.6,0.157,20490,20747,0.366372980910426,0.624816446402349,0.59207323011004,0.40081799591002,0.002,0.727,0.102,29925,0.002,0.02,2.52,0.519,0.248,810.75,1178,"Wayne County",28153,"MS"
0.787,0.197,0.013,24.9,24.4,0.166,9972,10252,0.199243630573248,0.786027070063694,0.764315352697095,0.22551867219917,0.003,0.813,0.19,33524,0.007,0.013,2.45,0.51,0.242,420.94,531,"Webster County",28155,"MS"
0.289,0.702,0.007,27.8,14.6,0.155,9191,9878,0.677048394825108,0.312649736463824,0.300849457291175,0.693723454459651,0.002,0.719,0.118,33618,0,0.01,2.48,0.466,0.217,678.11,386,"Wilkinson County",28157,"MS"
0.515,0.463,0.012,29.8,31.6,0.174,18478,19198,0.430737658191768,0.555694903659788,0.527464644394343,0.46700143472023,0.003,0.795,0.158,30821,0.005,0.005,2.44,0.51,0.236,607.25,1102,"Winston County",28159,"MS"
